id,Response
211857,0.5
92340,0.5
128044,0.5
61876,0.5
448187,0.5
105537,0.5
160145,0.5
75562,0.5
37086,0.5
180200,0.5
85697,0.5
260284,0.5
405438,0.5
39769,0.5
679,0.5
305513,0.5
78376,0.5
147413,0.5
152717,0.5
368060,0.5
242908,0.5
132562,0.5
46500,0.5
288118,0.5
372551,0.5
496684,0.5
415805,0.5
111167,0.5
242867,0.5
109661,0.5
501845,0.5
423041,0.5
328600,0.5
190505,0.5
315794,0.5
3318,0.5
170254,0.5
225540,0.5
292127,0.5
24415,0.5
58590,0.5
141388,0.5
441120,0.5
48093,0.5
251472,0.5
104032,0.5
505624,0.5
309231,0.5
170658,0.5
496469,0.5
74674,0.5
340767,0.5
155084,0.5
180855,0.5
338758,0.5
218312,0.5
371427,0.5
397358,0.5
231963,0.5
231352,0.5
345503,0.5
345175,0.5
38081,0.5
48671,0.5
297142,0.5
12082,0.5
446785,0.5
255183,0.5
97959,0.5
132126,0.5
446076,0.5
436095,0.5
219154,0.5
432695,0.5
5490,0.5
242189,0.5
74664,0.5
256342,0.5
313658,0.5
251518,0.5
171413,0.5
221624,0.5
82810,0.5
288956,0.5
27909,0.5
371335,0.5
407656,0.5
38322,0.5
414331,0.5
300792,0.5
104933,0.5
90269,0.5
178107,0.5
288253,0.5
486084,0.5
130613,0.5
172768,0.5
207443,0.5
343673,0.5
467114,0.5
332199,0.5
19204,0.5
81161,0.5
316426,0.5
98091,0.5
439830,0.5
368577,0.5
156251,0.5
283116,0.5
146233,0.5
455949,0.5
382731,0.5
263530,0.5
281532,0.5
126190,0.5
183960,0.5
196969,0.5
309684,0.5
438062,0.5
75399,0.5
3420,0.5
283094,0.5
249857,0.5
321826,0.5
113749,0.5
198362,0.5
21273,0.5
184405,0.5
70348,0.5
307971,0.5
376913,0.5
216476,0.5
165102,0.5
494515,0.5
443016,0.5
364733,0.5
412984,0.5
221839,0.5
464398,0.5
190125,0.5
38025,0.5
30173,0.5
250745,0.5
157983,0.5
47202,0.5
288556,0.5
381622,0.5
358293,0.5
215232,0.5
333041,0.5
72439,0.5
287274,0.5
113808,0.5
352905,0.5
186695,0.5
15036,0.5
408207,0.5
66151,0.5
339982,0.5
459017,0.5
118697,0.5
80101,0.5
210756,0.5
488330,0.5
200323,0.5
212500,0.5
104644,0.5
398350,0.5
361523,0.5
1896,0.5
257493,0.5
390277,0.5
213610,0.5
32138,0.5
157512,0.5
68198,0.5
156526,0.5
140671,0.5
455473,0.5
99196,0.5
147427,0.5
353192,0.5
22955,0.5
20721,0.5
446104,0.5
419515,0.5
346873,0.5
233305,0.5
47335,0.5
55449,0.5
391165,0.5
424388,0.5
289886,0.5
247510,0.5
18334,0.5
459582,0.5
373063,0.5
130051,0.5
196563,0.5
308463,0.5
160162,0.5
245669,0.5
45337,0.5
147640,0.5
306665,0.5
154631,0.5
131223,0.5
322878,0.5
136178,0.5
70817,0.5
56253,0.5
190276,0.5
167993,0.5
176018,0.5
254310,0.5
199751,0.5
138182,0.5
436843,0.5
488269,0.5
60939,0.5
434037,0.5
106515,0.5
317450,0.5
133799,0.5
233262,0.5
254341,0.5
153664,0.5
450491,0.5
117843,0.5
278308,0.5
107704,0.5
179660,0.5
492178,0.5
381779,0.5
194400,0.5
118843,0.5
339883,0.5
137172,0.5
480983,0.5
151966,0.5
63769,0.5
66535,0.5
303600,0.5
126374,0.5
233527,0.5
389768,0.5
175356,0.5
369952,0.5
10286,0.5
256774,0.5
227273,0.5
180046,0.5
244562,0.5
331286,0.5
46241,0.5
437776,0.5
217507,0.5
338833,0.5
168194,0.5
234229,0.5
163137,0.5
299355,0.5
115451,0.5
212483,0.5
197184,0.5
435520,0.5
344518,0.5
206796,0.5
183045,0.5
348053,0.5
321743,0.5
58748,0.5
18984,0.5
168726,0.5
152709,0.5
76187,0.5
211390,0.5
102492,0.5
447764,0.5
167329,0.5
378543,0.5
324650,0.5
52101,0.5
107447,0.5
446579,0.5
205475,0.5
336261,0.5
319016,0.5
109393,0.5
288806,0.5
475904,0.5
34680,0.5
204941,0.5
251398,0.5
200721,0.5
354975,0.5
271653,0.5
135413,0.5
103755,0.5
156282,0.5
381679,0.5
57058,0.5
198023,0.5
141332,0.5
322505,0.5
86219,0.5
366161,0.5
183159,0.5
108149,0.5
183229,0.5
368422,0.5
248019,0.5
331959,0.5
448635,0.5
77300,0.5
312424,0.5
405679,0.5
277446,0.5
153199,0.5
107110,0.5
504783,0.5
328509,0.5
11564,0.5
254657,0.5
217038,0.5
325415,0.5
224781,0.5
390387,0.5
395103,0.5
42323,0.5
41545,0.5
332953,0.5
126420,0.5
340748,0.5
75433,0.5
157514,0.5
51921,0.5
53765,0.5
310669,0.5
288022,0.5
462037,0.5
3123,0.5
52915,0.5
293632,0.5
232958,0.5
500782,0.5
298910,0.5
316642,0.5
421185,0.5
380459,0.5
323623,0.5
434990,0.5
321375,0.5
312232,0.5
308753,0.5
216547,0.5
330446,0.5
94446,0.5
251205,0.5
282698,0.5
297034,0.5
194652,0.5
182342,0.5
222873,0.5
97377,0.5
68627,0.5
408534,0.5
22759,0.5
346226,0.5
427406,0.5
38061,0.5
292055,0.5
420305,0.5
235220,0.5
44254,0.5
309316,0.5
124024,0.5
225342,0.5
306686,0.5
235459,0.5
156770,0.5
234422,0.5
57018,0.5
130071,0.5
67997,0.5
267184,0.5
322500,0.5
499916,0.5
339910,0.5
366795,0.5
118594,0.5
311382,0.5
392887,0.5
131194,0.5
265045,0.5
214316,0.5
181832,0.5
315192,0.5
200485,0.5
288064,0.5
261334,0.5
194911,0.5
453465,0.5
297938,0.5
14152,0.5
223229,0.5
467040,0.5
38469,0.5
190095,0.5
63402,0.5
64254,0.5
119752,0.5
214922,0.5
211953,0.5
26053,0.5
83147,0.5
171047,0.5
472405,0.5
336,0.5
210728,0.5
135485,0.5
366697,0.5
384012,0.5
366233,0.5
224652,0.5
155987,0.5
20360,0.5
257630,0.5
143957,0.5
45453,0.5
153578,0.5
290523,0.5
351511,0.5
32290,0.5
139951,0.5
126121,0.5
163678,0.5
224296,0.5
111004,0.5
25361,0.5
252545,0.5
490407,0.5
453022,0.5
92542,0.5
163381,0.5
334869,0.5
94474,0.5
124756,0.5
407304,0.5
317013,0.5
200311,0.5
404155,0.5
341791,0.5
290767,0.5
378357,0.5
423097,0.5
108717,0.5
366408,0.5
415571,0.5
207109,0.5
341767,0.5
348979,0.5
472204,0.5
183591,0.5
365654,0.5
409912,0.5
456060,0.5
204779,0.5
46933,0.5
56729,0.5
81392,0.5
97915,0.5
388354,0.5
207608,0.5
221513,0.5
44169,0.5
460512,0.5
338388,0.5
15165,0.5
339188,0.5
503899,0.5
377507,0.5
185976,0.5
387478,0.5
109041,0.5
505327,0.5
20031,0.5
199874,0.5
384230,0.5
126603,0.5
169055,0.5
98999,0.5
332868,0.5
65346,0.5
457024,0.5
322471,0.5
342168,0.5
274266,0.5
183518,0.5
366217,0.5
184809,0.5
171479,0.5
213611,0.5
186222,0.5
217494,0.5
198607,0.5
241745,0.5
131094,0.5
80949,0.5
405933,0.5
127951,0.5
86991,0.5
174272,0.5
286933,0.5
129947,0.5
401810,0.5
215467,0.5
333991,0.5
251854,0.5
35003,0.5
338144,0.5
418106,0.5
193907,0.5
125095,0.5
64913,0.5
356367,0.5
330689,0.5
182319,0.5
234434,0.5
325693,0.5
226239,0.5
86617,0.5
172928,0.5
157085,0.5
65593,0.5
188787,0.5
425252,0.5
331232,0.5
10025,0.5
271171,0.5
323309,0.5
36456,0.5
112271,0.5
151072,0.5
196192,0.5
446223,0.5
115993,0.5
388495,0.5
499760,0.5
142157,0.5
350617,0.5
480106,0.5
384099,0.5
53856,0.5
139581,0.5
329567,0.5
118295,0.5
345737,0.5
160247,0.5
440889,0.5
350916,0.5
268940,0.5
444669,0.5
186884,0.5
307664,0.5
487393,0.5
116811,0.5
226100,0.5
500860,0.5
246515,0.5
131480,0.5
190596,0.5
146720,0.5
261188,0.5
258127,0.5
177449,0.5
252994,0.5
85611,0.5
281103,0.5
154,0.5
464206,0.5
6986,0.5
162451,0.5
282710,0.5
415004,0.5
205049,0.5
396038,0.5
184606,0.5
196639,0.5
268811,0.5
93941,0.5
273628,0.5
363671,0.5
363802,0.5
306239,0.5
17870,0.5
299088,0.5
378129,0.5
462451,0.5
459778,0.5
170694,0.5
322076,0.5
120271,0.5
345641,0.5
42557,0.5
272698,0.5
197109,0.5
37718,0.5
196640,0.5
457619,0.5
123485,0.5
438463,0.5
440429,0.5
269102,0.5
8835,0.5
278500,0.5
283965,0.5
87971,0.5
367962,0.5
3351,0.5
23020,0.5
126713,0.5
394079,0.5
283537,0.5
317836,0.5
91676,0.5
133070,0.5
127201,0.5
23538,0.5
33171,0.5
396447,0.5
48806,0.5
36593,0.5
82647,0.5
470309,0.5
26650,0.5
150262,0.5
185165,0.5
319909,0.5
58835,0.5
48043,0.5
289454,0.5
93489,0.5
255084,0.5
157202,0.5
247242,0.5
110636,0.5
163166,0.5
117275,0.5
185183,0.5
438024,0.5
265982,0.5
363507,0.5
151428,0.5
57117,0.5
283944,0.5
65362,0.5
400086,0.5
290425,0.5
212031,0.5
325827,0.5
244722,0.5
241078,0.5
320367,0.5
212520,0.5
286414,0.5
281027,0.5
104406,0.5
31344,0.5
296547,0.5
484756,0.5
358704,0.5
329611,0.5
462637,0.5
152685,0.5
155442,0.5
78594,0.5
351962,0.5
311679,0.5
251332,0.5
56905,0.5
247081,0.5
180322,0.5
211019,0.5
89106,0.5
115277,0.5
195808,0.5
272477,0.5
435317,0.5
493488,0.5
139094,0.5
266610,0.5
422679,0.5
118178,0.5
251341,0.5
475852,0.5
6550,0.5
196183,0.5
497290,0.5
152633,0.5
51631,0.5
157220,0.5
479415,0.5
262104,0.5
247556,0.5
365999,0.5
338767,0.5
99313,0.5
351404,0.5
378399,0.5
221512,0.5
439445,0.5
3455,0.5
323710,0.5
204429,0.5
44108,0.5
359859,0.5
155037,0.5
104999,0.5
131963,0.5
180302,0.5
274530,0.5
65642,0.5
445489,0.5
492567,0.5
319487,0.5
477379,0.5
188981,0.5
52056,0.5
485546,0.5
196038,0.5
311850,0.5
400060,0.5
223065,0.5
75176,0.5
269371,0.5
51184,0.5
334676,0.5
332145,0.5
280315,0.5
380487,0.5
19787,0.5
496385,0.5
130919,0.5
103470,0.5
370046,0.5
32066,0.5
256435,0.5
93294,0.5
60088,0.5
90962,0.5
165128,0.5
152881,0.5
461264,0.5
60896,0.5
203151,0.5
96803,0.5
30928,0.5
406549,0.5
324426,0.5
361655,0.5
101836,0.5
202885,0.5
135338,0.5
168625,0.5
319170,0.5
252488,0.5
219238,0.5
71933,0.5
64792,0.5
225244,0.5
474342,0.5
330990,0.5
155328,0.5
434127,0.5
442334,0.5
88066,0.5
375412,0.5
263768,0.5
135071,0.5
56690,0.5
350066,0.5
454664,0.5
155955,0.5
156550,0.5
68706,0.5
480943,0.5
6797,0.5
98492,0.5
374858,0.5
305714,0.5
84022,0.5
296786,0.5
326865,0.5
118279,0.5
158902,0.5
390395,0.5
442733,0.5
222124,0.5
252142,0.5
439672,0.5
189170,0.5
133174,0.5
147019,0.5
460929,0.5
124937,0.5
274305,0.5
57309,0.5
34369,0.5
280569,0.5
246884,0.5
390380,0.5
399788,0.5
318927,0.5
14759,0.5
439577,0.5
374052,0.5
496698,0.5
154060,0.5
38243,0.5
116249,0.5
493569,0.5
214239,0.5
269861,0.5
374529,0.5
100653,0.5
105251,0.5
316785,0.5
63315,0.5
209975,0.5
73399,0.5
486695,0.5
7547,0.5
273393,0.5
240441,0.5
43036,0.5
20413,0.5
262022,0.5
94387,0.5
258491,0.5
263329,0.5
116860,0.5
66574,0.5
478179,0.5
275353,0.5
106429,0.5
31922,0.5
71834,0.5
171086,0.5
243351,0.5
124392,0.5
379736,0.5
314173,0.5
486065,0.5
164647,0.5
490707,0.5
406671,0.5
199804,0.5
89676,0.5
490403,0.5
28583,0.5
55906,0.5
358599,0.5
64083,0.5
192782,0.5
294763,0.5
120154,0.5
8302,0.5
115891,0.5
367883,0.5
333367,0.5
368552,0.5
210084,0.5
244925,0.5
11981,0.5
15189,0.5
317603,0.5
360354,0.5
345161,0.5
122350,0.5
340282,0.5
62897,0.5
122418,0.5
420204,0.5
466540,0.5
359277,0.5
354802,0.5
492645,0.5
302257,0.5
44964,0.5
295335,0.5
18256,0.5
178286,0.5
378275,0.5
85487,0.5
223955,0.5
138378,0.5
59883,0.5
320835,0.5
254885,0.5
260710,0.5
98058,0.5
42442,0.5
131544,0.5
342692,0.5
425075,0.5
162796,0.5
166592,0.5
122062,0.5
445859,0.5
122831,0.5
190441,0.5
262997,0.5
316691,0.5
71294,0.5
205055,0.5
481168,0.5
287449,0.5
90742,0.5
172741,0.5
373050,0.5
37503,0.5
341816,0.5
384276,0.5
498606,0.5
194816,0.5
452313,0.5
56283,0.5
425922,0.5
137219,0.5
235564,0.5
140622,0.5
334826,0.5
101589,0.5
107608,0.5
308858,0.5
296639,0.5
31381,0.5
180685,0.5
101093,0.5
327714,0.5
400112,0.5
153597,0.5
315206,0.5
148938,0.5
335548,0.5
346511,0.5
135034,0.5
278653,0.5
188398,0.5
191852,0.5
121652,0.5
145701,0.5
348057,0.5
239205,0.5
277149,0.5
227272,0.5
120381,0.5
74227,0.5
369060,0.5
111692,0.5
255330,0.5
58941,0.5
95609,0.5
312634,0.5
297998,0.5
498605,0.5
507899,0.5
154923,0.5
115810,0.5
104451,0.5
34037,0.5
173347,0.5
314611,0.5
375801,0.5
216046,0.5
143854,0.5
483893,0.5
21363,0.5
437573,0.5
390857,0.5
122168,0.5
85698,0.5
343406,0.5
141213,0.5
5783,0.5
350705,0.5
177574,0.5
213113,0.5
441947,0.5
146610,0.5
55168,0.5
14547,0.5
487720,0.5
396635,0.5
268289,0.5
15125,0.5
72976,0.5
454304,0.5
496968,0.5
13644,0.5
240108,0.5
167728,0.5
78450,0.5
320327,0.5
89208,0.5
348701,0.5
387117,0.5
12519,0.5
507496,0.5
449897,0.5
79250,0.5
151260,0.5
229749,0.5
135207,0.5
364823,0.5
211360,0.5
327981,0.5
499832,0.5
114263,0.5
96977,0.5
306482,0.5
200440,0.5
325648,0.5
408519,0.5
273207,0.5
258161,0.5
319528,0.5
132097,0.5
187358,0.5
1930,0.5
150243,0.5
241397,0.5
224611,0.5
37597,0.5
190478,0.5
33533,0.5
257278,0.5
148974,0.5
205919,0.5
353304,0.5
358205,0.5
432190,0.5
467163,0.5
428589,0.5
282994,0.5
39785,0.5
179607,0.5
346035,0.5
362129,0.5
35888,0.5
294600,0.5
498614,0.5
198692,0.5
214960,0.5
110218,0.5
150438,0.5
127732,0.5
336080,0.5
392487,0.5
133292,0.5
231459,0.5
144649,0.5
357953,0.5
80725,0.5
147820,0.5
232018,0.5
232566,0.5
353937,0.5
495006,0.5
169648,0.5
7924,0.5
420069,0.5
415760,0.5
84757,0.5
167441,0.5
288119,0.5
8458,0.5
59601,0.5
378892,0.5
90071,0.5
141453,0.5
59013,0.5
311858,0.5
423237,0.5
8222,0.5
294476,0.5
465374,0.5
216411,0.5
153137,0.5
39285,0.5
385185,0.5
360189,0.5
249469,0.5
47265,0.5
410428,0.5
282967,0.5
376485,0.5
66567,0.5
431043,0.5
200846,0.5
447627,0.5
121792,0.5
162200,0.5
20000,0.5
284395,0.5
507211,0.5
214837,0.5
368722,0.5
179501,0.5
427944,0.5
252183,0.5
76604,0.5
324098,0.5
105404,0.5
177476,0.5
489980,0.5
447102,0.5
310460,0.5
403147,0.5
47704,0.5
52890,0.5
44432,0.5
241952,0.5
17659,0.5
410654,0.5
205397,0.5
422581,0.5
34445,0.5
279882,0.5
296612,0.5
314328,0.5
273256,0.5
328530,0.5
185199,0.5
187542,0.5
220718,0.5
447783,0.5
69534,0.5
296472,0.5
154547,0.5
21662,0.5
44744,0.5
398154,0.5
493687,0.5
15733,0.5
17673,0.5
338182,0.5
336077,0.5
188683,0.5
279743,0.5
43655,0.5
244344,0.5
46307,0.5
262935,0.5
239755,0.5
93147,0.5
237948,0.5
368546,0.5
299844,0.5
188175,0.5
38882,0.5
258770,0.5
340122,0.5
6215,0.5
363211,0.5
267907,0.5
129499,0.5
106379,0.5
375930,0.5
245094,0.5
25332,0.5
246713,0.5
501165,0.5
352190,0.5
27687,0.5
184520,0.5
307072,0.5
366644,0.5
115778,0.5
364028,0.5
295919,0.5
39765,0.5
158131,0.5
286751,0.5
390245,0.5
414015,0.5
57359,0.5
61128,0.5
26230,0.5
382784,0.5
385645,0.5
136976,0.5
2543,0.5
68703,0.5
454647,0.5
505216,0.5
76370,0.5
296329,0.5
45629,0.5
393771,0.5
143214,0.5
246544,0.5
73004,0.5
113574,0.5
507492,0.5
260896,0.5
389997,0.5
172982,0.5
331135,0.5
9073,0.5
131123,0.5
391737,0.5
143908,0.5
165913,0.5
194029,0.5
259045,0.5
106573,0.5
156899,0.5
290661,0.5
109942,0.5
147952,0.5
443831,0.5
176864,0.5
444025,0.5
276363,0.5
388537,0.5
73605,0.5
166672,0.5
495222,0.5
324865,0.5
336011,0.5
219885,0.5
399746,0.5
105162,0.5
277923,0.5
148248,0.5
408697,0.5
377704,0.5
200260,0.5
468160,0.5
55728,0.5
52269,0.5
338733,0.5
235691,0.5
164701,0.5
301769,0.5
199284,0.5
59669,0.5
286365,0.5
25754,0.5
180542,0.5
348500,0.5
58177,0.5
414487,0.5
95855,0.5
270758,0.5
94427,0.5
242508,0.5
168375,0.5
281559,0.5
145296,0.5
254134,0.5
348352,0.5
31799,0.5
310048,0.5
290002,0.5
1003,0.5
101975,0.5
311656,0.5
319216,0.5
501206,0.5
202015,0.5
398898,0.5
477597,0.5
374439,0.5
359749,0.5
467745,0.5
370876,0.5
2993,0.5
24709,0.5
415252,0.5
385877,0.5
175792,0.5
318178,0.5
3686,0.5
190531,0.5
288223,0.5
260622,0.5
420323,0.5
191586,0.5
340279,0.5
156364,0.5
211791,0.5
70015,0.5
95713,0.5
190803,0.5
252821,0.5
413560,0.5
362125,0.5
313623,0.5
240269,0.5
123147,0.5
263325,0.5
86129,0.5
29229,0.5
39402,0.5
47172,0.5
15284,0.5
47618,0.5
35205,0.5
33875,0.5
42359,0.5
329495,0.5
66861,0.5
275150,0.5
355552,0.5
340895,0.5
254180,0.5
467216,0.5
270329,0.5
63662,0.5
271942,0.5
357897,0.5
268038,0.5
456327,0.5
286270,0.5
311195,0.5
342628,0.5
242882,0.5
233099,0.5
105677,0.5
427489,0.5
365708,0.5
137319,0.5
28038,0.5
234632,0.5
439640,0.5
28661,0.5
291071,0.5
91973,0.5
205796,0.5
329391,0.5
207071,0.5
503315,0.5
450729,0.5
50659,0.5
341635,0.5
357678,0.5
176964,0.5
7079,0.5
83227,0.5
169561,0.5
58478,0.5
323398,0.5
86844,0.5
477958,0.5
356345,0.5
192103,0.5
159533,0.5
173221,0.5
441086,0.5
193822,0.5
256111,0.5
216152,0.5
39618,0.5
200588,0.5
365673,0.5
63484,0.5
69035,0.5
56664,0.5
163974,0.5
320272,0.5
372457,0.5
367698,0.5
364899,0.5
277533,0.5
39525,0.5
317016,0.5
297279,0.5
336582,0.5
279931,0.5
73573,0.5
457983,0.5
272807,0.5
283877,0.5
235215,0.5
49313,0.5
193978,0.5
288106,0.5
4839,0.5
295659,0.5
254001,0.5
499619,0.5
183516,0.5
109201,0.5
353231,0.5
102062,0.5
302700,0.5
34862,0.5
66041,0.5
119505,0.5
172762,0.5
123706,0.5
96876,0.5
51415,0.5
99913,0.5
307881,0.5
110018,0.5
117906,0.5
301978,0.5
406515,0.5
243071,0.5
179054,0.5
212763,0.5
205295,0.5
365368,0.5
204310,0.5
24471,0.5
63374,0.5
342099,0.5
329906,0.5
428621,0.5
289582,0.5
74681,0.5
213935,0.5
380360,0.5
106161,0.5
323068,0.5
87086,0.5
229638,0.5
133602,0.5
283147,0.5
308494,0.5
22920,0.5
125894,0.5
218354,0.5
125458,0.5
319477,0.5
404388,0.5
16818,0.5
74501,0.5
159326,0.5
158906,0.5
145207,0.5
293649,0.5
202956,0.5
30312,0.5
27094,0.5
62193,0.5
175748,0.5
381145,0.5
104634,0.5
342958,0.5
407124,0.5
463434,0.5
352657,0.5
197040,0.5
230928,0.5
373930,0.5
377162,0.5
225433,0.5
116830,0.5
162020,0.5
466899,0.5
344294,0.5
202558,0.5
204407,0.5
301992,0.5
269270,0.5
387856,0.5
392282,0.5
188957,0.5
57436,0.5
315437,0.5
209504,0.5
62098,0.5
209054,0.5
397933,0.5
236702,0.5
178155,0.5
114014,0.5
194619,0.5
116272,0.5
269982,0.5
60288,0.5
376944,0.5
90640,0.5
315922,0.5
86977,0.5
367150,0.5
441574,0.5
27840,0.5
59224,0.5
245014,0.5
483482,0.5
115824,0.5
334154,0.5
266585,0.5
102611,0.5
292872,0.5
122266,0.5
427154,0.5
86972,0.5
327707,0.5
338467,0.5
195998,0.5
343063,0.5
63247,0.5
172192,0.5
291761,0.5
349731,0.5
286104,0.5
239173,0.5
307335,0.5
160831,0.5
6213,0.5
97830,0.5
204312,0.5
170395,0.5
211359,0.5
253628,0.5
339934,0.5
282982,0.5
8967,0.5
483413,0.5
82938,0.5
108945,0.5
356938,0.5
36867,0.5
257638,0.5
300863,0.5
145042,0.5
281579,0.5
371760,0.5
290670,0.5
217437,0.5
126008,0.5
236565,0.5
97918,0.5
348514,0.5
478669,0.5
127878,0.5
207626,0.5
164316,0.5
344746,0.5
314272,0.5
469196,0.5
199909,0.5
406257,0.5
93415,0.5
365940,0.5
107143,0.5
102238,0.5
238265,0.5
260084,0.5
136583,0.5
178380,0.5
439987,0.5
430365,0.5
429938,0.5
17667,0.5
200088,0.5
266115,0.5
318108,0.5
266897,0.5
305759,0.5
57229,0.5
460387,0.5
419823,0.5
144979,0.5
276837,0.5
76722,0.5
303733,0.5
433640,0.5
367421,0.5
263001,0.5
63770,0.5
249699,0.5
449129,0.5
8369,0.5
133778,0.5
368632,0.5
330252,0.5
132296,0.5
179430,0.5
224525,0.5
319275,0.5
73060,0.5
479447,0.5
47366,0.5
36670,0.5
1619,0.5
140533,0.5
125950,0.5
190269,0.5
203033,0.5
138651,0.5
120894,0.5
352900,0.5
231694,0.5
13668,0.5
10540,0.5
168389,0.5
156231,0.5
421837,0.5
163938,0.5
315937,0.5
305056,0.5
165512,0.5
334868,0.5
1330,0.5
30242,0.5
375465,0.5
85027,0.5
221836,0.5
409506,0.5
292817,0.5
499471,0.5
481201,0.5
57626,0.5
90414,0.5
67801,0.5
397504,0.5
131226,0.5
16870,0.5
267011,0.5
494645,0.5
50904,0.5
415530,0.5
267504,0.5
175529,0.5
293540,0.5
257900,0.5
279781,0.5
386839,0.5
311350,0.5
129602,0.5
321360,0.5
211823,0.5
2636,0.5
90675,0.5
493505,0.5
46753,0.5
122410,0.5
277778,0.5
230079,0.5
452123,0.5
255156,0.5
65468,0.5
408401,0.5
68428,0.5
228648,0.5
82257,0.5
212414,0.5
276640,0.5
225199,0.5
113609,0.5
31606,0.5
332316,0.5
142439,0.5
250217,0.5
245213,0.5
41002,0.5
371876,0.5
322861,0.5
410239,0.5
99574,0.5
150970,0.5
313515,0.5
84521,0.5
86199,0.5
320766,0.5
337668,0.5
358482,0.5
326874,0.5
385833,0.5
279698,0.5
50733,0.5
93554,0.5
129553,0.5
428963,0.5
65479,0.5
379037,0.5
449309,0.5
418083,0.5
232241,0.5
70902,0.5
206109,0.5
38627,0.5
462838,0.5
352648,0.5
401893,0.5
243046,0.5
174483,0.5
189041,0.5
479090,0.5
46916,0.5
81833,0.5
101626,0.5
387903,0.5
136708,0.5
382048,0.5
354655,0.5
337368,0.5
268490,0.5
501071,0.5
59942,0.5
255361,0.5
70544,0.5
249493,0.5
92770,0.5
72269,0.5
234281,0.5
351548,0.5
221042,0.5
136766,0.5
49576,0.5
212201,0.5
261598,0.5
391157,0.5
124102,0.5
424349,0.5
313683,0.5
148664,0.5
165904,0.5
255801,0.5
291238,0.5
193962,0.5
52192,0.5
351293,0.5
341617,0.5
252575,0.5
12932,0.5
80929,0.5
172291,0.5
419934,0.5
86413,0.5
111403,0.5
41814,0.5
152278,0.5
123978,0.5
318639,0.5
333595,0.5
454789,0.5
337093,0.5
247545,0.5
292596,0.5
391777,0.5
206786,0.5
258649,0.5
33227,0.5
354662,0.5
376222,0.5
390269,0.5
351050,0.5
213072,0.5
239151,0.5
457986,0.5
211548,0.5
68240,0.5
332258,0.5
42685,0.5
338515,0.5
357827,0.5
4794,0.5
189162,0.5
78846,0.5
45010,0.5
209444,0.5
345044,0.5
19395,0.5
258462,0.5
58746,0.5
69484,0.5
372924,0.5
174631,0.5
507231,0.5
306010,0.5
498220,0.5
318641,0.5
365761,0.5
341799,0.5
421078,0.5
504602,0.5
145848,0.5
209673,0.5
64060,0.5
64276,0.5
351996,0.5
226355,0.5
373474,0.5
483557,0.5
460084,0.5
206878,0.5
429855,0.5
331596,0.5
204494,0.5
313239,0.5
355678,0.5
65521,0.5
52367,0.5
238708,0.5
258754,0.5
306367,0.5
498990,0.5
285143,0.5
457756,0.5
389927,0.5
359543,0.5
341206,0.5
58632,0.5
405411,0.5
68062,0.5
156615,0.5
89326,0.5
33569,0.5
76745,0.5
260362,0.5
141271,0.5
189852,0.5
152542,0.5
238995,0.5
492594,0.5
428296,0.5
321706,0.5
177743,0.5
68513,0.5
332138,0.5
497521,0.5
135,0.5
122184,0.5
51275,0.5
267168,0.5
121837,0.5
25471,0.5
159015,0.5
67382,0.5
244744,0.5
447315,0.5
130647,0.5
46864,0.5
479258,0.5
313969,0.5
86537,0.5
17030,0.5
27814,0.5
363935,0.5
508132,0.5
13829,0.5
109938,0.5
353126,0.5
46699,0.5
32209,0.5
506030,0.5
246361,0.5
322564,0.5
343824,0.5
295931,0.5
303746,0.5
94115,0.5
145258,0.5
58531,0.5
32461,0.5
63866,0.5
12442,0.5
319804,0.5
277139,0.5
200100,0.5
33698,0.5
173392,0.5
334489,0.5
129361,0.5
36577,0.5
353594,0.5
158441,0.5
264929,0.5
42303,0.5
415649,0.5
99876,0.5
108488,0.5
164648,0.5
161562,0.5
436236,0.5
367445,0.5
259900,0.5
266154,0.5
169811,0.5
242450,0.5
380152,0.5
334345,0.5
355404,0.5
89648,0.5
349669,0.5
375303,0.5
256426,0.5
151540,0.5
111690,0.5
324475,0.5
153393,0.5
319615,0.5
124987,0.5
152375,0.5
275501,0.5
307425,0.5
234968,0.5
589,0.5
173251,0.5
253233,0.5
176903,0.5
387634,0.5
158789,0.5
159400,0.5
169823,0.5
42785,0.5
67770,0.5
272476,0.5
333005,0.5
221213,0.5
313499,0.5
461906,0.5
342013,0.5
279684,0.5
324692,0.5
246254,0.5
253787,0.5
342299,0.5
20214,0.5
477877,0.5
261451,0.5
324197,0.5
48838,0.5
383297,0.5
140341,0.5
234546,0.5
1019,0.5
85892,0.5
250685,0.5
457640,0.5
453725,0.5
389226,0.5
287321,0.5
17434,0.5
284064,0.5
20572,0.5
47379,0.5
422284,0.5
151552,0.5
458219,0.5
204582,0.5
165199,0.5
406738,0.5
36053,0.5
37899,0.5
16802,0.5
404329,0.5
52149,0.5
8340,0.5
497124,0.5
70938,0.5
4829,0.5
296090,0.5
375831,0.5
375804,0.5
329861,0.5
93798,0.5
268290,0.5
354395,0.5
444080,0.5
381091,0.5
325220,0.5
83796,0.5
7156,0.5
20320,0.5
180649,0.5
47473,0.5
262516,0.5
130897,0.5
154651,0.5
83050,0.5
324336,0.5
218045,0.5
157705,0.5
380704,0.5
364457,0.5
263689,0.5
94518,0.5
221069,0.5
26381,0.5
38817,0.5
323854,0.5
91565,0.5
142520,0.5
270996,0.5
153574,0.5
359635,0.5
95683,0.5
218800,0.5
218780,0.5
2196,0.5
